 &plot nbnd=  50, nks=    81 /
   -6.858   -6.844   -6.572   -6.559   -6.542   -6.492   -5.259   -5.256   -5.244   -5.242
   -5.221   -5.207   -5.204   -5.203   -2.082   -2.082   -2.068   -2.067   -2.066   -2.051
   -2.049   -2.046    6.167    6.167    6.198    6.198    7.159    7.175    7.180    7.198
    7.939    8.100    8.106    8.146   10.805   10.829   10.839   10.926   14.209   14.237
            0.428627  0.571503  0.428627
  -22.108  -22.094  -22.094  -22.094  -21.129  -21.129  -21.128  -21.126   -6.937   -6.861
   -6.861   -6.861   -6.554   -6.554   -6.518   -6.432   -5.273   -5.273   -5.249   -5.249
   -5.241   -5.212   -5.201   -5.201   -2.088   -2.088   -2.078   -2.060   -2.060   -2.045
   -2.040   -2.040    6.156    6.156    6.212    6.212    7.124    7.160    7.160    7.197
    7.831    8.153    8.165    8.165   10.821   10.854   10.854   11.029   14.165   14.223
            0.400052  0.571503  0.400052
  -22.114  -22.095  -22.091  -22.091  -21.130  -21.129  -21.128  -21.124   -6.972   -6.888
   -6.866   -6.866   -6.543   -6.530   -6.476   -6.365   -5.302   -5.295   -5.266   -5.259
   -5.258   -5.220   -5.199   -5.194   -2.098   -2.096   -2.089   -2.053   -2.051   -2.039
   -2.029   -2.025    6.143    6.144    6.230    6.231    7.077    7.130    7.141    7.191
    7.715    8.149    8.239    8.248   10.835   10.874   10.923   11.155   14.107   14.185
            0.371477  0.571503  0.371477
  -22.121  -22.097  -22.087  -22.087  -21.130  -21.130  -21.127  -21.122   -7.003   -6.918
   -6.874   -6.871   -6.526   -6.505   -6.420   -6.294   -5.341   -5.330   -5.284   -5.273
   -5.269   -5.229   -5.196   -5.187   -2.110   -2.109   -2.098   -2.047   -2.042   -2.031
   -2.015   -2.007    6.129    6.132    6.251    6.253    7.021    7.093    7.121    7.181
    7.596    8.112    8.340    8.350   10.852   10.899   11.025   11.297   14.037   14.130
            0.342902  0.571503  0.342902
  -22.129  -22.099  -22.083  -22.083  -21.131  -21.130  -21.126  -21.120   -7.030   -6.946
   -6.883   -6.878   -6.504   -6.477   -6.357   -6.219   -5.389   -5.376   -5.301   -5.291
   -5.279   -5.241   -5.194   -5.181   -2.126   -2.123   -2.106   -2.042   -2.034   -2.022
   -1.998   -1.985    6.117    6.122    6.275    6.280    6.957    7.049    7.100    7.169
    7.479    8.056    8.459    8.468   10.875   10.929   11.154   11.452   13.955   14.061
            0.314327  0.571503  0.314327
  -22.137  -22.103  -22.078  -22.077  -21.132  -21.131  -21.125  -21.118   -7.052   -6.971
